#OTU ID	CZ.MB96	CZ.MB83	CZ.MB119	CZ.MB43	CZ.MB9	CZ.MB14	CZ.MB84	CZ.MB97	CZ.MB3	CZ.MB106	CZ.MB76	CZ.MB18	CZ.MB38	CZ.MB125	CZ.MB12	CZ.MB117	CZ.MB121	CZ.MB11	CZ.MB56	CZ.MB67	CZ.MB134	CZ.MB129	CZ.MB82	CZ.MB33	CZ.MB10	CZ.MB91	CZ.MB13	CZ.MB87	CZ.MB112	CZ.MB90	CZ.MB57	CZ.MB89	CZ.MB75	CZ.MB132	CZ.MB19	CZ.MB80	CZ.MB31	CZ.MB105	CZ.MB108	CZ.MB79	CZ.MB93	CZ.MB70	CZ.MB42	CZ.MB20	CZ.MB69	CZ.MB122	CZ.MB118	CZ.MB113	CZ.MB27	CZ.MB136	CZ.MB124	CZ.MB39	CZ.MB7	CZ.MB29	CZ.MB16	CZ.MB86	CZ.MB126	CZ.MB58	CZ.MB44	CZ.MB102	CZ.MB34	CZ.MB135	CZ.MB99	CZ.MB60	CZ.MB92	CZ.MB114	CZ.MB71	CZ.MB68	CZ.MB45	CZ.MB59	CZ.MB130	CZ.MB77	CZ.MB116	CZ.MB40	CZ.MB17	CZ.MB123	CZ.MB23	CZ.MB24	CZ.MB94	CZ.MB5	CZ.MB2	CZ.MB22	CZ.MB128	CZ.MB30	CZ.MB35	CZ.MB115	CZ.MB104	CZ.MB54	CZ.MB107	CZ.MB103	CZ.MB78	CZ.MB53	CZ.MB55	CZ.MB41	CZ.MB32	CZ.MB64	CZ.MB85	CZ.MB95	CZ.MB133	CZ.MB66	CZ.MB61	CZ.MB73	CZ.MB110	CZ.MB4	CZ.MB37	CZ.MB65	CZ.MB100	CZ.MB50	CZ.MB88	CZ.MB111	CZ.MB28	CZ.MB109	CZ.MB8	CZ.MB25	CZ.MB36	CZ.MB26	CZ.MB120	CZ.MB63	CZ.MB6	CZ.MB98	CZ.MB21	CZ.MB62	CZ.MB52	CZ.MB127	CZ.MB46	CZ.MB49	CZ.MB47	CZ.MB72	CZ.MB48	CZ.MB101	CZ.MB131	CZ.MB51	CZ.MB1	CZ.MB81
NR_117628.1 Acinetobacter bouvetii strain DSM 14964 16S ribosomal RNA gene, complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	1	2	0	1	0	0	1	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
NR_117645.1 Vallitalea guaymasensis strain Ra1766G1 16S ribosomal RNA gene, partial sequence	7	0	0	5	0	0	0	5	0	0	0	0	0	0	2	1	0	0	8	1	0	0	1	2	0	2	0	0	1	1	0	0	0	1	1	0	3	1	3	14	1	2	7	0	3	1	0	3	2	0	0	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	2	0	2	0	2	0	0	0	0	0	0	0	1	5	1	0	0	1	2	2	0	0	0	0	0	5	0	3	0	1	0	0	1	4	0	0	0	5	0	0	5	1	4	0	1	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	1	0
NR_117678.1 Pseudomonas aeruginosa strain DSM 50071 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117694.1 Neisseria perflava strain Branham 7078 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
NR_117690.2 Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117751.1 Citrobacter koseri strain LMG 5519 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_117701.1 Neisseria macacae strain M-740 16S ribosomal RNA gene, partial sequence	0	4	2	0	1	0	1	2	0	1	2	0	1	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	3	0	1	1	1	2	3	0	2	2	2	0	0	0	0	1	1	3	0	2	0	1	1	3	0	0	0	0	1	0	0	1	2	2	0	0	1	0	0	0	0	3	0	1	1	0	2	1	3	2	0	3	1	2	0	0	1	0	4	0	2	0	1	0	0	1	0	1	1	0	0	1	0	5	2	1	0	0	0	0	0	0	1	1	0	2	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0
NR_144615.1 Longibaculum muris strain MT10-315-CC-1.2-2 16S ribosomal RNA, partial sequence	131	0	6	29	111	0	9	150	0	11	0	687	0	0	0	8	1422	0	6	0	32	0	0	0	0	4	0	0	93	2	1	3	0	5	416	109	5	0	3	0	0	149	423	0	667	165	0	28	0	0	0	0	3	0	2	0	0	182	1	10	85	2	0	50	0	7	0	7	0	4	0	0	0	6	1	0	0	0	1	0	0	1	0	0	1	0	2	0	0	1	1	0	33	6	0	6	0	1	0	4	24	0	1	1	0	7	1	19	17	22	0	0	0	0	5	7	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	12	0
NR_133982.1 Bifidobacterium faecale strain CU3-7 16S ribosomal RNA, partial sequence	5	3	3	0	0	2	9	4	2	2	3	4	0	14962	1	4	1	4	6	6	4	7047	5	1	0	3	0	2	3	3	2	1	19237	5	1	3	2	2	17	5	5	7	4	1045	1	1	1	2	3	3129	19823	1	3	1	7	6	9050	3	525	4	2	3173	8540	3	1	1	7752	3	14235	1	2193	4961	2	1	2	5965	10162	2788	2	2	2	2688	7837	4	3	4	4	4	0	10	8116	3	13	3	9	1	2	0	0	4	7	15316	4	1	0	2	9963	0	5	3	5	5	0	2	2	3	0	9	3	12998	7256	6	6	16916	16994	4	9065	3962	25000	5	1	5	4	5
NR_125628.1 Holdemania massiliensis strain AP2 16S ribosomal RNA gene, partial sequence	11	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	5	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119069.1 Lactobacillus reuteri strain DSM 20016 16S ribosomal RNA gene, partial sequence	3	2	9684	0	21	1	3	1	3	2	0	2	1	2	2	2015	1	0	2	16092	0	1	1	69	0	3	0	166	2	15	9	18	0	1	2	3	0	0	2	3	10	2	1	3	1	0	10304	2	2	0	1	3	2	1	9824	4	0	0	1	0	1	4	1	0	0	1	1	30	0	0	0	1	3212	70	12808	1	0	5	2289	1	2	73	0	0	3	2	2	0	1	3	0	0	4	203	3	135	2	2518	0	6127	3	4	10	2	1	6259	1	2	3	0	3	65	0	1	0	2	593	2	1	2	1	3	2	3	1	0	1	2	0	0	1	5	1	1
NR_117974.1 Streptococcus hongkongensis strain HKU30 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	29	0	0	0	0	0	0	0	1	0	0	0	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NR_117867.1 Blautia stercoris strain GAM6-1 16S ribosomal RNA gene, partial sequence	456	3	8	160	22	0	123	370	1	38	3	182	12	0	91	17	395	4	1	7	35	0	3	8	1	147	0	17	51	60	4	15	1	45	396	206	5	2	6	2	18	549	215	7	209	318	0	155	1	2	3	32	0	3	20	2	1	10	0	7	67	2	3	203	3	18	3	88	0	4	4	2	11	23	7	18	0	0	10	0	1	0	0	20	12	30	7	1	3	0	8	4	4	21	1	27	4	4	0	25	655	0	2	4	69	77	2	4	11	13	1	10	3	0	28	3	11	23	0	3	0	28	2	2	0	0	27	0	3	0	0	1	0	1
NR_117778.1 Sutterella wadsworthensis strain WAL 9799 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	41	0	0	175	1	0	3	0	0	28	2	0	0	0	0	0	1	0	0	0	0	0	0	0	82	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	31	0	2	0	22	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NR_117759.1 Veillonella parvula strain DSM 2008 16S ribosomal RNA gene, partial sequence	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NR_117784.1 Acinetobacter indicus strain A648 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_117792.1 Stomatobaculum longum strain ACC2 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117839.1 Fusobacterium periodonticum strain ATCC 33693 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_117793.1 Morganella morganii strain ATCC 25830 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_117816.1 Corynebacterium nuruki strain S6-4 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NR_117905.1 Acetatifactor muris strain CT-m2 16S ribosomal RNA gene, partial sequence	64	5	0	141	3	1	3	27	0	1	0	2	0	1	0	0	1	1	3	0	0	0	0	0	0	9	0	0	5	5	0	9	0	3	3	0	7	3	0	1	4	34	3	3	2	0	0	1	1	2	0	11	2	0	0	0	1	3	0	1	0	0	1	2	3	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	3	0	0	0	0	0	2	3	0	0	1	1	0	0	0	11	0	0	4	2	0	1	0	0	3	1	0	0	0	2	0	3	13	0	1	0	4	0	4	0	5	0	0	0	1	4	0	0	0
NR_117912.1 Defluviitalea saccharophila strain LIND6LT2 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0
NR_117917.1 Methanobacterium lacus strain 17A1 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118692.1 [Ruminococcus] obeum strain ATCC 29174 16S ribosomal RNA gene, complete sequence	2328	278	126	1245	927	159	1282	1769	142	905	184	6214	579	393	272	513	4478	156	81	167	588	239	409	1380	79	698	121	517	1381	577	1111	819	87	1174	3893	2166	264	510	680	103	1142	3290	1552	3365	1096	1301	57	763	199	267	1206	1220	156	256	262	248	116	3046	133	295	1524	237	554	578	315	839	618	932	804	1301	103	130	180	250	212	2162	62	171	147	9	283	161	208	643	440	1591	694	118	203	208	241	274	105	380	86	166	375	94	36	153	2245	692	1075	201	237	497	370	293	1554	400	172	978	155	5	105	697	78	2400	88	346	245	1640	280	437	134	14	293	133	149	23	56	187	208	47
NR_118673.1 [Eubacterium] hallii strain ATCC 27751 16S ribosomal RNA gene, partial sequence	92	331	122	131	1176	93	1960	46	622	441	369	75	510	971	124	23	82	124	769	126	586	129	402	1020	101	189	109	128	360	315	335	310	98	2253	470	880	929	822	1291	2	625	427	7	889	28	70	289	150	417	296	660	778	435	592	296	332	285	2033	530	425	2003	1403	494	309	141	199	724	195	500	390	388	1370	357	58	62	707	166	0	294	27	116	971	242	891	348	630	2089	262	122	1335	625	650	2038	80	369	247	332	681	191	517	552	1222	705	262	105	60	401	413	387	59	856	169	28	1	41	1911	27	1962	70	668	565	1554	868	687	0	1	1454	497	660	2	0	197	708	34
NR_118670.1 Eubacterium ventriosum strain ATCC 27560 16S ribosomal RNA gene, partial sequence	5	1	0	11	81	11	15	2	6	8	1	3	47	0	8	0	3	8	3	0	16	0	5	13	0	27	7	8	42	51	35	16	0	3	1	7	0	0	1	0	49	7	10	0	1	0	0	35	2	0	0	33	2	0	0	0	0	129	0	9	29	0	0	37	17	26	0	1	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	5	11	23	3	0	0	0	0	0	3	0	4	0	4	0	0	0	26	0	60	0	14	0	0	0	23	6	11	19	0	1	12	2	0	43	0	0	0	12	2	0	0	0	0	0	0	0	2	2	4	0
NR_118354.1 Syntrophococcus sucromutans strain S195 16S ribosomal RNA gene, partial sequence	22	9	1	4	24	10	26	3	10	10	5	28	21	4	8	0	11	7	53	2	37	2	10	4	4	33	6	2	50	9	17	16	1	7	15	22	26	21	33	1	53	6	58	10	29	10	0	24	39	9	4	54	26	7	1	8	2	12	2	14	10	9	11	22	13	16	11	3	6	21	15	19	1	3	0	46	2	1	2	2	26	16	6	13	33	45	27	11	12	51	25	12	60	3	9	3	13	1	0	0	74	17	26	6	16	2	9	13	35	9	19	18	2	0	6	29	3	77	4	21	0	33	20	12	0	0	29	0	16	0	0	10	9	1
NR_118156.1 Oscillibacter ruminantium strain GH1 16S ribosomal RNA gene, partial sequence	48	418	58	78	181	91	559	75	275	207	21	34	696	1	197	93	38	183	1011	77	124	0	540	326	70	805	126	197	250	125	597	91	5	92	26	423	1030	218	531	410	477	198	89	97	94	35	24	233	486	50	0	508	509	293	27	352	1	331	14	452	132	6	2	166	135	164	153	236	4	241	48	82	9	70	52	138	0	0	6	57	223	3	0	357	710	447	322	311	137	556	485	258	668	78	248	22	597	16	192	21	333	2	381	624	481	60	1	54	156	197	57	1297	151	2	316	230	45	330	158	29	1	842	186	1	1	9	24	0	3	30	311	400	148	357
NR_118085.1 Campylobacter troglodytis strain MIT 05-9149 16S ribosomal RNA gene, partial sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	20	87	0	6	1	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	167	0	0	18	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	0	0	0	0	0
NR_118043.1 Aeromonas tecta strain CECT 7082 16S ribosomal RNA, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118133.1 Halothiobacillus neapolitanus strain NCIMB 8539 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118144.1 Sphingobacterium mizutaii strain LMG 8340 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NR_118334.1 Alloprevotella rava strain 81/4-12 16S ribosomal RNA gene, partial sequence	9	0	0	41	0	0	2	23	0	0	13	20	0	0	0	0	87	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	99	57	2	64	39	0	0	1	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	6	18	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	100	0	0	9	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	12	0	1	0	0	0	0	0
NR_118218.1 Kurthia massiliensis strain JC30 16S ribosomal RNA gene, partial sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118263.1 Sphingomonas kyungheensis strain THG-B283 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118249.1 Neisseria oralis strain 6332 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118220.1 Anaerococcus senegalensis strain JC48 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118318.1 Streptococcus constellatus subsp. pharyngis strain SK1060 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118320.1 Streptococcus anginosus subsp. whileyi strain CCUG 39159 16S ribosomal RNA, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118352.1 Victivallis vadensis strain Cello 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
